source,url,name,price_raw,price_vnd,brand,type,is_gaming,is_wireless,has_mic,connection,battery_life_hours,weight_gram
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-co-day-samsung-ia500-3-5mm-chinh-hang,Tai nghe có dây Samsung IA500 3.5mm - Chính hãng,240.000 ₫,240000,Samsung,,0,0,0,"1 thiết bị, Không có",,14.76
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-jbl-live-pro-chinh-hang-637758989621520354,Tai nghe Tai nghe JBL Live Pro+ TWS - Chính Hãng,1.990.000 ₫,1990000,JBL,,0,1,0,"Bluetooh 5.0, 1 thiết bị",21,5.0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-khong-day-sennheiser-cx-plus-chinh-hang,Tai nghe không dây Sennheiser CX Plus - Chính hãng,2.990.000 ₫,2990000,Sennheiser,,0,0,0,"Bluetooh 5.2, 1 thiết bị",16,6.0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-redmi-buds-6-play-chinh-hang,Tai nghe Redmi Buds 6 Play - Chính hãng,280.000 ₫,280000,Xiaomi,,0,1,0,"1 thiết bị, Bluetooth 5.4",36,5.3
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-bluetooth-chup-tai-soundpeats-space-pro,Tai nghe Bluetooth chụp tai SoundPEATS Space Pro,1.090.000 ₫,1090000,SoundPEATS,over-ear,0,1,0,"Có, Bluetooth 5.4",151,282.0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-huawei-freebuds-se-4-anc,Tai nghe HUAWEI FreeBuds SE 4 ANC - Chính hãng,790.000 ₫,790000,Huawei,,0,0,0,Bluetooh 5.4,40,4.3
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-bluetooth-true-wireless-baseus-bowie-e13-chinh-hang,Tai nghe Bluetooth True Wireless Baseus Bowie E13 - Chính hãng,270.000 ₫,270000,Baseus,,0,1,0,Bluetooth 5.3,30,6.0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-khong-day-redmi-buds-4-active-chinh-hang,Tai nghe không dây Redmi Buds 4 Active - Chính hãng,390.000 ₫,390000,Xiaomi,,0,0,0,"Bluetooh 5.3, 1 thiết bị",28,3.65
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-jbl-live-beam-3,Tai nghe JBL Live Beam 3 - Chính Hãng,3.590.000 ₫,3590000,JBL,,0,1,0,"Tính năng chuyển đổi âm thanh (Google Audio Switch) cho phép tai nghe chuyển đổi liền mạch giữa các thiết bị Bluetooth® Android, Bluetooth 5.3",36,5.0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-bluetooth-soundpeats-capsule-3-pro-chinh-hang,Tai nghe Bluetooth SoundPEATS Capsule 3 Pro - Chính Hãng,950.000 ₫,950000,SoundPEATS,,0,1,0,"Bluetooth 5.3, 1 thiết bị",44,5.0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-bluetooth-jbl-tour-pro-2-chinh-hang,Tai nghe Bluetooth JBL Tour Pro 2 - Chính Hãng,3.890.000 ₫,3890000,JBL,,0,1,0,"Bluetooth 5.3, 1 thiết bị",30,12.2
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-bluetooth-true-wireless-havit-tw905-chinh-hang,Tai nghe Bluetooth True Wireless Havit TW905 - Chính hãng,330.000 ₫,330000,Havit,,1,1,0,"Bluetooth 5.3, 1 thiết bị",27,
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-bluetooth-yookie-yks117,"Tai nghe Bluetooth Yookie YKS117 (Màn hình cảm ứng, AAC)",350.000 ₫,350000,Yookie,,0,1,0,"Bluetooth 5.4, Đang cập nhật",,
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-khong-day-huawei-freebuds-se-chinh-hang,Tai nghe không dây Huawei Freebuds SE - chính hãng,590.000 ₫,590000,Huawei,,0,0,0,"Bluetooh 5.2, 1 thiết bị",24,5.1
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-khong-day-havit-tw932-chinh-hang,Tai nghe không dây Havit TW932 - Chính Hãng,150.000 ₫,150000,Havit,,0,1,0,"Bluetooth 5.2, 1 thiết bị",16,
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-co-day-pioneer-se-cl502t-chinh-hang,Tai nghe có dây Pioneer SE-CL502T - Chính Hãng,179.000 ₫,179000,PIONEER,,0,0,0,"1 thiết bị, Không có",,4.0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-bluetooth-earbuds-soundpeats-true-air-2-chinh-hang,Tai nghe Bluetooth Earbuds Soundpeats True Air 2 - Chính hãng,550.000 ₫,550000,Soundpeats,,0,1,0,"1 thiết bị, Bluetooth 5.2",20,3.5
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-bluetooth-tws-oppo-enco-air-2-chinh-hang,Tai nghe Bluetooth TWS OPPO ENCO Air 2- chính hãng,790.000 ₫,790000,OPPO,,0,1,0,"Bluetooth 5.2, 1 thiết bị",24,3.5
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-chong-on-khong-day-sony-wf-c710n,Tai nghe chống ồn không dây Sony WF-C710N,1.990.000 ₫,1990000,Sony,,0,1,0,"Có, Bluetooth 5.3",21,5.2
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-airpods-pro-3-chinh-hang-apple-viet-nam,Tai nghe AirPods Pro 3 - Chính hãng Apple Việt Nam,6.390.000 ₫,6390000,Apple,,0,0,0,Bluetooh 5.3,24,5.55
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-gaming-razer-blackshark-v2-x-trang-rz04-03240700-r3m1,Tai nghe Razer BlackShark V2 X-Wired Gaming Headset (Trắng) - RZ04-03240700-R3M1 - Chính hãng,1.080.000 ₫,1080000,Razer,,1,0,0,"1 thiết bị, Không có",,240.0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-bluetooth-hieu-havit-h603bt,Tai nghe bluetooth hiệu Havit H603BT,340.000 ₫,340000,Havit,,0,1,0,"Không, Bluetooth 6.0",58,182.0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-bluetooth-hieu-soundpeats-c30,Tai nghe bluetooth hiệu SoundPeats C30,650.000 ₫,650000,SoundPeats,,0,1,0,"2 thiết bị, Bluetooth 6.0",52,4.6
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-chup-tai-co-day-gaming-havit-h2040d,Tai nghe chụp tai có dây Gaming Havit H2040D,270.000 ₫,270000,Havit,over-ear,1,0,0,"1 thiết bị, Không có",,314.0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-bluetooth-soundpeats-life-lite,Tai nghe Bluetooth SoundPEATS Life Lite,350.000 ₫,350000,SoundPEATS,,0,1,0,"Bluetooth 5.3, 1 thiết bị",23,4.03
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-khong-day-havit-tw-967-chinh-hang,Tai nghe không dây Havit TW 967 - Chính Hãng,190.000 ₫,190000,Havit,,0,1,0,"Bluetooth 5.1, 1 thiết bị",18,
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-khong-day-oppo-enco-buds-2-chinh-hang,Tai nghe không dây OPPO Enco Buds 2 - chính hãng,690.000 ₫,690000,OPPO,,0,0,0,"Bluetooh 5.2, 1 thiết bị",28,4.0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-tws-soul-s-live-30-chinh-hang,Tai Nghe TWS SOUL S-Live 30 - Chính Hãng,330.000 ₫,330000,SOUL,,0,1,0,"Bluetooh 5.3, 1 thiết bị",30,4.0
